experiment_id,model,method,policy,round,labeled_count,unlabeled_count,train_seconds,query_seconds,test_eval_seconds,modelled_total_seconds,logged_round_seconds,train_share,query_share,eval_share
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,4,2910,5200,15209.641543280928,757.0851973182923,277.35347635942105,16244.080216958642,553.5373809337616,0.936319036851482,0.04660683690344644,0.017074126245071545
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,5,3245,4865,16960.579659088184,708.3117513443259,277.35347635942105,17946.24488679193,625.8411991596222,0.9450767982983908,0.03946852145462636,0.015454680246982896
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,6,3503,4607,18309.063342306905,670.7489183255697,277.35347635942105,19257.165736991898,691.7000286579132,0.9507662546174309,0.03483113390030704,0.014402611482261957
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,7,3721,4389,19448.479787817298,639.0097803484811,277.35347635942105,20364.8430445252,733.8754682540894,0.9550026850339878,0.03137808521044653,0.013619229755565614
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,8,3894,4216,20352.69559090582,613.8222992932685,277.35347635942105,21243.87136655851,760.2389714717865,0.9580502178592762,0.028894088497425658,0.013055693643298128
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,9,4044,4066,21136.69773231205,591.9834428870149,277.35347635942105,22006.03465155849,797.2392666339874,0.9604955216597885,0.026900959316861296,0.012603519023350197
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,10,4194,3916,21920.699873718288,570.1445864807613,277.35347635942105,22768.19793655847,820.6522278785706,0.9627771128307273,0.02504126976010213,0.012181617409170524
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,11,4344,3766,22704.70201512452,548.3057300745077,277.35347635942105,23530.36122155845,854.4831776618958,0.9649108996389965,0.02330205324566592,0.011787047115337549
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,12,4494,3616,23488.70415653075,526.466873668254,277.35347635942105,24292.524506558428,877.3831570148468,0.9669107939024344,0.021671970466721972,0.011417235630843634
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,13,4644,3466,24272.706297936988,504.62801726200047,277.35347635942105,25054.68779155841,887.8075180053711,0.9687890146495902,0.020141061882719732,0.011069923467690099
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,14,4794,3316,25056.70843934322,482.78916085574684,277.35347635942105,25816.85107655839,920.242103099823,0.9705563379917632,0.01870054405256719,0.010743117955669545
densenet169_least_confidence_uncertainty_only,densenet169,least_confidence,uncertainty_only,15,4944,3166,25840.71058074945,460.9503044494932,277.35347635942105,26579.014361558366,953.7989752292632,0.9722223040039915,0.017342641009147904,0.010435054986860672
densenet169_margin_dual_metric,densenet169,margin,dual_metric,1,1610,6500,8414.95631776024,946.3591413654905,277.35347635942105,9638.668935485151,199.65856075286865,0.8730413269803505,0.09818359232999806,0.028775080689651344
densenet169_margin_dual_metric,densenet169,margin,dual_metric,2,2323,5787,12141.579829911201,842.5517772477649,277.35347635942105,13261.485083518388,422.9402222633362,0.9155520481639703,0.0635337424082996,0.02091420942773
densenet169_margin_dual_metric,densenet169,margin,dual_metric,3,2809,5301,14681.746768067398,771.7938824915032,277.35347635942105,15730.894126918323,557.1947588920593,0.9333065653874276,0.04906230226105382,0.01763113235151844
densenet169_margin_dual_metric,densenet169,margin,dual_metric,4,3307,4803,17284.633877536093,699.2888792227411,277.35347635942105,18261.276233118257,641.6295232772827,0.9465183953676279,0.038293538211449096,0.015188066420922913
densenet169_margin_dual_metric,densenet169,margin,dual_metric,5,3631,4479,18978.078502973556,652.1169493852333,277.35347635942105,19907.54892871821,700.110354423523,0.9533106547133073,0.03275726970307746,0.013932075583615257
densenet169_margin_dual_metric,densenet169,margin,dual_metric,6,3893,4217,20347.46890996311,613.9717468623103,277.35347635942105,21238.79413318484,749.211348772049,0.9580331530296691,0.028908032302220107,0.013058814668110858
densenet169_margin_dual_metric,densenet169,margin,dual_metric,7,4067,4043,21256.91139399434,588.6386734310561,277.35347635942105,22122.903543784818,780.8819582462311,0.9608554027243061,0.026607658993135535,0.012536938282558321
densenet169_margin_dual_metric,densenet169,margin,dual_metric,8,4227,3883,22093.18034482766,565.3438932643855,277.35347635942105,22935.877714451464,803.9802386760712,0.9632585515097668,0.02464888853624176,0.012092559953991465
densenet169_margin_dual_metric,densenet169,margin,dual_metric,9,4382,3728,22903.315890947433,542.7770749779235,277.35347635942105,23723.446442284778,847.4674100875854,0.9654295359937441,0.02287935171217261,0.011691112294083247
densenet169_margin_dual_metric,densenet169,margin,dual_metric,10,4535,3575,23702.99807518179,520.5014414435448,277.35347635942105,24500.852992984757,864.0724263191223,0.9674356269134216,0.021244217154095742,0.011320155932482624
densenet169_margin_dual_metric,densenet169,margin,dual_metric,11,4691,3419,24518.360302244273,497.789030781041,277.35347635942105,25293.502809384736,900.4952807426453,0.9693540861863996,0.01968050983418337,0.010965403979416945
densenet169_margin_dual_metric,densenet169,margin,dual_metric,12,4850,3260,25349.40257213488,474.63984299041215,277.35347635942105,26101.395891484714,921.7930617332458,0.9711895362808867,0.01818446204807223,0.01062600167104107
densenet169_margin_dual_metric,densenet169,margin,dual_metric,13,5002,3108,26143.85807542653,452.50980183207514,277.35347635942105,26873.721353618028,950.5602467060088,0.972841004467242,0.016838375150122386,0.010320620382635648
densenet169_margin_dual_metric,densenet169,margin,dual_metric,14,5153,2957,26933.086897775473,430.5253530497798,277.35347635942105,27640.965727184674,981.907523393631,0.9743902280261862,0.015575626311289172,0.010034145662524594
densenet169_margin_dual_metric,densenet169,margin,dual_metric,15,5307,2803,27737.995762952538,408.10412713935943,277.35347635942105,28423.45336645132,1004.330623626709,0.9758840843629565,0.01435800646310809,0.009757909173935425
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,1,1400,6710,7317.353319791512,976.9296851412455,277.35347635942105,8571.636481292178,205.61307501792908,0.853670513881664,0.11397236540226831,0.03235712071606773
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,2,1978,6132,10338.374904676864,892.7772917891482,277.35347635942105,11508.505672825435,375.418881893158,0.8983246998859676,0.07757543135224122,0.02409986876179107
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,3,2475,5635,12936.035333202852,820.4178808964278,277.35347635942105,14033.806690458701,471.5756330490112,0.921776651091952,0.05846010986129752,0.019763239046750446
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,4,2857,5253,14932.627453317393,764.801593248502,277.35347635942105,15974.782522925316,567.0128495693207,0.9347624878077475,0.04787555587382424,0.017361956318428292
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,5,3199,4911,16720.152335723604,715.0090006422437,277.35347635942105,17712.51481272527,639.9785656929016,0.9439739366490907,0.04036744687030873,0.01565861648060054
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,6,3451,4659,18037.275933286077,678.3197218797376,277.35347635942105,18992.949131525234,710.5775156021118,0.9496827379665387,0.03571429150799105,0.01460297052547037
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,7,3631,4479,18978.078502973556,652.1130941922332,277.35347635942105,19907.545073525213,756.645583152771,0.9533108393265556,0.03275708239181485,0.013932078281629505
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,8,3782,4328,19767.307325322497,630.1286454099379,277.35347635942105,20674.789447091858,744.9420502185822,0.9561068264278257,0.030478116694850916,0.013415056877323311
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,9,3932,4178,20551.309466728733,608.2897890036843,277.35347635942105,21436.95273209184,775.7748470306396,0.9586861399364254,0.028375758280842503,0.012938101782732095
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,10,4082,4028,21335.311608134965,586.4509325974307,277.35347635942105,22199.11601709182,789.9576742649078,0.9610883420631803,0.02641776060568822,0.012493897331131456
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,11,4232,3878,22119.313749541197,564.612076191177,277.35347635942105,22961.279302091796,814.1592025756836,0.963331069603169,0.02458974819141459,0.01207918220541631
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,12,4382,3728,22903.315890947433,542.7732197849234,277.35347635942105,23723.442587091777,839.5657064914703,0.9654296928814798,0.02287919292456539,0.011691114193954825
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,13,4532,3578,23687.318032353665,520.9343633786698,277.35347635942105,24485.605872091757,878.0531175136566,0.9673976684951886,0.021275126541688772,0.011327204963122577
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,14,4682,3428,24471.320173759897,499.0955069724162,277.35347635942105,25247.769157091734,907.037300825119,0.9692468281652622,0.019767905190634535,0.010985266644103346
densenet169_margin_uncertainty_only,densenet169,margin,uncertainty_only,15,4832,3278,25255.322315166133,477.2566505661626,277.35347635942105,26009.93244209172,929.4300329685212,0.9709876168034791,0.01834901538590008,0.010663367810620744
densenet169_mc_dropout_dual_metric,densenet169,mc_dropout,dual_metric,1,1862,6248,9732.07991532271,27347.597675144712,277.35347635942105,37357.03106682684,1060.3228125572205,0.2605153471086418,0.7320602546338181,0.007424398257540112
densenet169_mc_dropout_dual_metric,densenet169,mc_dropout,dual_metric,2,3290,4820,17195.780301510054,21097.220424719664,277.35347635942105,38570.35420258914,1298.8422429561615,0.44582894445796256,0.5469802095647713,0.007190845977266213
