round,labeled_count,unlabeled_count,queries_this_round,total_queries,auto_accepted_this_round,unsafe_auto_accepts,round_time_seconds,uncertainty_threshold_used,risk_threshold_used,query_budget_used,use_dynamic_weights,accuracy,f1_macro,f1_weighted,fn_rate_malignant,fn_rate_melanoma,f1_akiec,precision_akiec,recall_akiec,f1_bcc,precision_bcc,recall_bcc,f1_bkl,precision_bkl,recall_bkl,f1_df,precision_df,recall_df,f1_mel,precision_mel,recall_mel,f1_nv,precision_nv,recall_nv,f1_vasc,precision_vasc,recall_vasc
1,1726,6384,1236,1236,6384,1039,212.24424195289612,0.9957404136657715,0.8519458770751953,150,True,0.2530183727034121,0.159064827415595,0.33486306457059656,0.2349570200573066,0.7990430622009569,0.18306636155606407,0.10362694300518134,0.7843137254901961,0.21348314606741572,0.21348314606741572,0.21348314606741572,0.0,0.0,0.0,0.03571428571428571,0.018867924528301886,0.3333333333333333,0.22105263157894736,0.24561403508771928,0.20095693779904306,0.42392566782810687,0.9240506329113924,0.2750565184626978,0.036211699164345405,0.018465909090909092,0.9285714285714286
2,2342,5768,616,1852,5768,842,433.8808822631836,0.9555456042289734,0.9196338653564453,150,True,0.658267716535433,0.42902626140531724,0.7025595693122466,0.31805157593123207,0.49760765550239233,0.4316546762589928,0.3409090909090909,0.5882352941176471,0.5714285714285714,0.5591397849462365,0.5842696629213483,0.4460093896713615,0.4318181818181818,0.46116504854368934,0.09345794392523364,0.05102040816326531,0.5555555555555556,0.41916167664670656,0.3595890410958904,0.5023923444976076,0.8153846153846154,0.9417571569595261,0.718914845516202,0.22608695652173913,0.12871287128712872,0.9285714285714286
3,2660,5450,318,2170,5450,735,551.4339761734009,0.9452987313270569,0.9419736266136169,150,True,0.7328083989501313,0.519650727314784,0.7551353181011345,0.3209169054441261,0.45933014354066987,0.4628099173553719,0.4,0.5490196078431373,0.6190476190476191,0.6582278481012658,0.5842696629213483,0.5274261603375527,0.4664179104477612,0.6067961165048543,0.3157894736842105,0.20689655172413793,0.6666666666666666,0.46028513238289204,0.40070921985815605,0.5406698564593302,0.8641370869033048,0.9421708185053381,0.7980406932931424,0.3880597014925373,0.24528301886792453,0.9285714285714286
4,2920,5190,260,2430,5190,667,598.0339903831482,0.9072970747947693,0.9761397838592529,150,True,0.7695538057742782,0.6013740518328122,0.7833376994879009,0.2922636103151863,0.45933014354066987,0.5046728971962616,0.48214285714285715,0.5294117647058824,0.7064676616915423,0.6339285714285714,0.797752808988764,0.569593147751606,0.5095785440613027,0.6456310679611651,0.5185185185185185,0.3888888888888889,0.7777777777777778,0.48497854077253216,0.4396887159533074,0.5406698564593302,0.8837209302325582,0.9443016281062554,0.8304446119065562,0.5416666666666666,0.38235294117647056,0.9285714285714286
5,3176,4934,256,2686,4934,590,640.5462682247162,0.8736546635627747,0.9755723476409912,150,True,0.7979002624671916,0.6591127445783281,0.8072571846180943,0.28939828080229224,0.42105263157894735,0.5454545454545454,0.5625,0.5294117647058824,0.7567567567567568,0.7291666666666666,0.7865168539325843,0.6297872340425532,0.5606060606060606,0.7184466019417476,0.5925925925925926,0.4444444444444444,0.8888888888888888,0.5272331154684096,0.484,0.5789473684210527,0.895298301066772,0.9410299003322259,0.8538055764883196,0.6666666666666666,0.52,0.9285714285714286
6,3359,4751,183,2869,4751,532,691.6677310466766,0.8423423171043396,0.9907882809638977,150,True,0.826246719160105,0.6960476858519827,0.8322445351752573,0.2664756446991404,0.3827751196172249,0.5894736842105263,0.6363636363636364,0.5490196078431373,0.7868852459016393,0.7659574468085106,0.8089887640449438,0.6785714285714286,0.628099173553719,0.7378640776699029,0.5925925925925926,0.4444444444444444,0.8888888888888888,0.5695364238410596,0.5286885245901639,0.6172248803827751,0.9124172829894901,0.9436392914653784,0.8831951770911831,0.7428571428571429,0.6190476190476191,0.9285714285714286
7,3529,4581,170,3039,4581,484,750.6164000034332,0.7830107808113098,0.9953714609146118,150,True,0.8335958005249344,0.7023435315639269,0.8384244104939225,0.2664756446991404,0.3684210526315789,0.5567010309278351,0.5869565217391305,0.5294117647058824,0.8,0.7708333333333334,0.8314606741573034,0.705607476635514,0.6801801801801802,0.7330097087378641,0.6153846153846154,0.47058823529411764,0.8888888888888888,0.5802197802197803,0.5365853658536586,0.631578947368421,0.9156346749226006,0.9411296738265712,0.8914845516201959,0.7428571428571429,0.6190476190476191,0.9285714285714286
8,3690,4420,161,3200,4420,439,762.1954505443573,0.7042973637580872,0.9976618885993958,150,True,0.8456692913385827,0.7317290548260665,0.8475790747288092,0.28653295128939826,0.3923444976076555,0.5656565656565656,0.5833333333333334,0.5490196078431373,0.7932960893854749,0.7888888888888889,0.797752808988764,0.7276887871853547,0.6883116883116883,0.7718446601941747,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.5990566037735849,0.5906976744186047,0.6076555023923444,0.9212538226299695,0.934833204034135,0.9080633006782216,0.7878787878787878,0.6842105263157895,0.9285714285714286
9,3844,4266,154,3354,4266,398,777.8502118587494,0.6354011297225952,0.9991431832313538,150,True,0.8482939632545932,0.7259526326806488,0.8496446748636222,0.29512893982808025,0.39712918660287083,0.5747126436781609,0.6944444444444444,0.49019607843137253,0.8191489361702128,0.7777777777777778,0.8651685393258427,0.7177242888402626,0.6533864541832669,0.7961165048543689,0.5925925925925926,0.4444444444444444,0.8888888888888888,0.6176470588235294,0.6331658291457286,0.6028708133971292,0.9211332312404288,0.9361867704280156,0.9065561416729465,0.8387096774193549,0.7647058823529411,0.9285714285714286
10,4001,4109,157,3511,4109,341,814.7182404994965,0.5152043104171753,0.9994813203811646,150,True,0.8598425196850393,0.7454784388486987,0.8571747281800348,0.3008595988538682,0.42105263157894735,0.5813953488372093,0.7142857142857143,0.49019607843137253,0.8465608465608465,0.8,0.898876404494382,0.7177033492822966,0.7075471698113207,0.7281553398058253,0.7272727272727273,0.6153846153846154,0.8888888888888888,0.6157760814249363,0.657608695652174,0.5789473684210527,0.9296407185628742,0.9234200743494424,0.9359457422758101,0.8,0.75,0.8571428571428571
